order_id,order_date,customer_name,region,category,sub_category,sales,quantity,discount,profit
ORD-300284,2025-10-12,Gregory Diaz,East,Office Supplies,Paper,90.29,10,0.03,18.96
ORD-300285,2024-01-10,Daniel Bush,West,Furniture,Tables,1481.07,2,0.0,355.46
ORD-300286,2023-07-01,Linda Beck,South,Office Supplies,Storage,1133.06,9,0.03,237.94
ORD-300287,2024-12-24,James Reed,Central,Technology,Accessories,1474.11,10,0.03,309.56
ORD-300288,2023-11-06,Anthony Jones,South,Office Supplies,Paper,743.21,4,0.0,178.37
ORD-300289,2024-10-12,Elizabeth Simpson,West,Office Supplies,Storage,175.07,8,0.03,36.76
ORD-300290,2024-08-05,William King,West,Furniture,Tables,633.47,6,0.1,88.69
ORD-300291,2023-08-19,Stephanie Henry,South,Technology,Copiers,1491.83,2,0.07,253.61
ORD-300292,2023-05-28,Brian Martin,South,Technology,Copiers,1172.12,2,0.0,281.31
ORD-300293,2024-04-21,Steven Gomez,Central,Furniture,Bookcases,1092.68,10,0.07,185.76
ORD-300294,2023-07-23,Eric Perez,East,Furniture,Chairs,65.03,1,0.0,15.61
ORD-300295,2023-07-05,Wayne Anderson,East,Furniture,Bookcases,204.01,6,0.0,48.96
ORD-300296,2023-04-13,Lisa Rogers,West,Furniture,Bookcases,1429.23,5,0.03,300.14
ORD-300297,2024-03-05,Kimberly Monroe,South,Office Supplies,Storage,1340.74,9,0.0,321.78
ORD-300298,2025-02-13,Robert Jackson,Central,Office Supplies,Paper,1377.15,8,0.03,289.2
ORD-300299,2025-09-02,Sarah Martin,South,Office Supplies,Storage,162.78,7,0.03,34.18
ORD-300300,2026-02-25,Shawn Dorsey,South,Furniture,Tables,322.07,8,0.07,54.75
ORD-300301,2025-03-31,Brian Johnson,East,Furniture,Chairs,1059.21,6,0.07,180.07
ORD-300302,2025-09-24,Laurie Kaufman,South,Office Supplies,Paper,1485.44,10,0.03,311.94
ORD-300303,2023-10-16,Eric Haynes,West,Technology,Copiers,1130.72,4,0.03,237.45
ORD-300304,2024-07-29,Jasmine Howard,East,Office Supplies,Paper,1368.48,8,0.07,232.64
ORD-300305,2023-05-11,Gregory Davies,Central,Furniture,Bookcases,881.91,2,0.07,149.92
ORD-300306,2024-06-09,Shane Knight,East,Furniture,Tables,301.47,2,0.1,42.21
ORD-300307,2024-06-19,Jerry Brown,South,Technology,Copiers,1339.59,10,0.0,321.5
ORD-300308,2023-10-23,Eric Townsend,East,Furniture,Tables,262.85,8,0.03,55.2
ORD-300309,2024-01-17,Mark Guerra,South,Office Supplies,Storage,989.2,1,0.03,207.73
ORD-300310,2024-08-07,Debbie Walsh,East,Office Supplies,Paper,500.35,8,0.1,70.05
ORD-300311,2025-08-31,Matthew Ramos,West,Technology,Accessories,1487.9,10,0.0,357.1
ORD-300312,2023-07-25,Christine Bell,East,Technology,Phones,823.8,7,0.0,197.71
ORD-300313,2024-05-25,Regina Mays,Central,Furniture,Tables,1169.86,4,0.03,245.67
ORD-300314,2023-11-28,George Murphy,Central,Furniture,Bookcases,581.51,10,0.07,98.86
ORD-300315,2023-11-18,Peter Green,South,Furniture,Bookcases,115.01,5,0.0,27.6
ORD-300316,2024-07-30,Troy Macias,South,Technology,Accessories,1411.39,6,0.0,338.73
ORD-300317,2025-07-08,Devin Webster,South,Technology,Phones,493.08,1,0.0,118.34
ORD-300318,2025-11-04,Joshua White,South,Furniture,Tables,1341.98,10,0.07,228.14
ORD-300319,2025-10-09,Daniel Ramirez,West,Office Supplies,Binders,258.72,2,0.0,62.09
ORD-300320,2026-02-17,Miranda Mejia,Central,Technology,Accessories,522.69,1,0.07,88.86
ORD-300321,2024-02-22,Kristopher Patterson,West,Furniture,Chairs,1335.92,5,0.1,187.03
ORD-300322,2023-08-22,Alex Fischer,Central,Technology,Phones,1050.83,2,0.1,147.12
ORD-300323,2024-02-28,Brian Johnson,South,Technology,Accessories,1326.5,8,0.1,185.71
ORD-300324,2023-11-17,Mercedes Savage,South,Technology,Accessories,470.64,2,0.03,98.83
ORD-300325,2023-11-25,Brandon Robinson,East,Office Supplies,Binders,1347.31,2,0.03,282.94
ORD-300326,2025-04-16,Theresa Gonzales,South,Office Supplies,Paper,501.59,7,0.07,85.27
ORD-300327,2025-03-21,Chad Brown,Central,Office Supplies,Binders,1266.31,3,0.07,215.27
ORD-300328,2026-01-27,Earl Griffin,West,Furniture,Chairs,668.39,4,0.03,140.36
ORD-300329,2025-01-16,Donna Bennett,Central,Furniture,Tables,1426.02,3,0.0,342.24
ORD-300330,2025-06-21,Christine Ford,South,Furniture,Chairs,1401.2,2,0.03,294.25
ORD-300331,2025-09-12,Kyle Gardner,Central,Office Supplies,Storage,882.8,7,0.0,211.87
ORD-300332,2026-01-27,Richard Martin,East,Office Supplies,Binders,1384.3,7,0.07,235.33
ORD-300333,2025-04-24,David Rodriguez,West,Furniture,Chairs,235.32,1,0.07,40.0
ORD-300334,2026-02-22,Ashley Andrade,East,Furniture,Tables,379.6,8,0.0,91.1
ORD-300335,2024-06-07,Mitchell Rogers,South,Technology,Accessories,269.18,1,0.03,56.53
ORD-300336,2025-06-28,Dana Rollins,East,Office Supplies,Storage,930.29,10,0.03,195.36
ORD-300337,2025-03-12,Thomas Kelly,South,Technology,Copiers,1432.03,7,0.1,200.48
ORD-300338,2025-08-09,Mario Wilson,West,Technology,Accessories,318.44,9,0.1,44.58
ORD-300339,2025-10-16,Linda Cox,West,Furniture,Tables,282.6,9,0.1,39.56
ORD-300340,2024-12-08,Allen Nelson,East,Technology,Phones,882.62,8,0.03,185.35
ORD-300341,2025-09-17,Brandon Leonard,West,Technology,Phones,628.77,10,0.07,106.89
ORD-300342,2024-03-18,Amy Lee,West,Furniture,Tables,381.78,5,0.1,53.45
ORD-300343,2026-02-09,Christopher Riley,Central,Furniture,Chairs,251.14,6,0.0,60.27
ORD-300344,2025-08-11,Lauren Smith,South,Furniture,Chairs,802.57,4,0.0,192.62
ORD-300345,2025-08-24,Mary Navarro,East,Technology,Phones,895.99,1,0.0,215.04
ORD-300346,2023-07-05,Michael Roberts,East,Office Supplies,Storage,1495.29,4,0.07,254.2
ORD-300347,2023-09-12,Tyler Wolf,East,Furniture,Chairs,706.33,2,0.07,120.08
ORD-300348,2025-08-02,Ryan Taylor,Central,Office Supplies,Binders,1465.18,6,0.03,307.69
ORD-300349,2025-01-11,Timothy Wu,East,Furniture,Tables,1157.98,1,0.1,162.12
ORD-300350,2025-11-03,Kyle Stewart,East,Technology,Accessories,97.02,9,0.03,20.37
ORD-300351,2025-11-13,David Bowman,Central,Technology,Phones,330.52,8,0.07,56.19
ORD-300352,2025-01-29,Ashley Rogers,East,Office Supplies,Storage,705.01,2,0.0,169.2
ORD-300353,2024-11-21,Christopher Rose,South,Furniture,Chairs,513.78,3,0.0,123.31
ORD-300354,2023-10-30,David Rhodes,East,Furniture,Bookcases,293.58,2,0.1,41.1
ORD-300355,2025-07-11,Mark Andrews,South,Office Supplies,Binders,652.9,5,0.07,110.99
ORD-300356,2023-07-27,Ronald Cardenas,South,Office Supplies,Storage,1245.14,2,0.03,261.48
ORD-300357,2025-03-08,Samantha Butler,South,Office Supplies,Binders,955.97,4,0.0,229.43
ORD-300358,2025-01-27,Tammy Malone,East,Technology,Accessories,741.48,1,0.07,126.05
ORD-300359,2025-07-24,Debra Parker,West,Furniture,Tables,1471.6,4,0.03,309.04
ORD-300360,2025-07-04,David Duncan,Central,Furniture,Bookcases,763.5,2,0.1,106.89
ORD-300361,2023-11-02,Dylan Wright,Central,Technology,Phones,898.66,8,0.1,125.81
ORD-300362,2023-08-19,Susan Gregory,East,Office Supplies,Paper,713.24,2,0.03,149.78
ORD-300363,2025-02-12,Victor Chang,South,Office Supplies,Binders,513.96,8,0.1,71.95
ORD-300364,2025-05-25,Sierra Hudson,West,Technology,Accessories,1149.5,9,0.0,275.88
ORD-300365,2023-04-23,Shannon Richardson,South,Office Supplies,Storage,1491.21,7,0.0,357.89
ORD-300366,2024-12-30,Jeffrey Horn,East,Technology,Accessories,369.34,7,0.03,77.56
ORD-300367,2024-04-12,Alex Rogers,Central,Furniture,Bookcases,971.5,2,0.07,165.15
ORD-300368,2024-12-14,Erin Haney,West,Office Supplies,Paper,1144.59,2,0.07,194.58
ORD-300369,2024-11-10,William Miller,South,Furniture,Bookcases,1311.81,3,0.03,275.48
ORD-300370,2026-01-27,Leslie Moore,South,Furniture,Chairs,503.13,10,0.1,70.44
ORD-300371,2025-10-14,Kevin Martin,West,Technology,Phones,1050.09,5,0.1,147.01
ORD-300372,2026-01-24,Sean Shepherd,East,Office Supplies,Binders,1166.72,1,0.03,245.01
ORD-300373,2024-09-08,Mr. Jeremy Drake,East,Office Supplies,Storage,625.36,2,0.03,131.33
ORD-300374,2023-08-16,Carlos Richardson,West,Furniture,Chairs,802.67,5,0.0,192.64
ORD-300375,2026-01-19,Lauren Gonzales,West,Furniture,Chairs,703.6,1,0.03,147.76
ORD-300376,2024-04-29,Heather Roth,South,Technology,Phones,1025.08,5,0.0,246.02
ORD-300377,2026-02-27,Michelle Le,Central,Furniture,Bookcases,1142.74,3,0.1,159.98
ORD-300378,2023-09-25,Scott Hernandez,South,Technology,Phones,1376.44,5,0.1,192.7
ORD-300379,2026-01-08,Jared Lopez,East,Office Supplies,Storage,1221.16,8,0.0,293.08
ORD-300380,2023-05-17,Gregory Bailey,East,Office Supplies,Binders,752.42,5,0.1,105.34
ORD-300381,2024-11-05,Christina Anderson,East,Office Supplies,Storage,868.33,4,0.03,182.35
ORD-300382,2024-04-05,Matthew Lewis,Central,Technology,Copiers,991.27,4,0.03,208.17
ORD-300383,2024-04-16,Robert Hood,South,Technology,Accessories,1228.64,3,0.07,208.87
ORD-300384,2023-10-18,Donald Brown,Central,Furniture,Bookcases,447.47,6,0.0,107.39
ORD-300385,2024-01-15,Darlene Kim,West,Furniture,Tables,1218.14,10,0.03,255.81
ORD-300386,2024-05-15,Mrs. Lori Schmidt MD,East,Technology,Phones,561.02,1,0.07,95.37
ORD-300387,2025-11-08,Samantha Montoya,East,Technology,Copiers,65.62,10,0.07,11.16
ORD-300388,2024-02-09,Christine Martinez MD,East,Technology,Accessories,1133.62,5,0.07,192.72
ORD-300389,2023-06-28,Sherri Lewis,West,Office Supplies,Storage,942.86,1,0.03,198.0
ORD-300390,2024-04-26,Robert Pennington,Central,Technology,Accessories,670.22,10,0.07,113.94
ORD-300391,2024-05-17,Wendy Wolfe,Central,Technology,Phones,601.37,9,0.03,126.29
ORD-300392,2023-09-05,Amy Harding,West,Furniture,Tables,359.86,5,0.1,50.38
ORD-300393,2023-04-14,Lindsay Banks,South,Office Supplies,Paper,702.45,8,0.1,98.34
ORD-300394,2023-04-24,Mark Douglas,East,Furniture,Tables,1113.21,4,0.03,233.77
ORD-300395,2025-06-29,Bryan Turner,West,Furniture,Bookcases,286.48,1,0.07,48.7
ORD-300396,2026-01-01,Antonio Hernandez,East,Office Supplies,Binders,360.46,1,0.0,86.51
ORD-300397,2023-04-13,Daniel Brown,Central,Furniture,Tables,445.41,3,0.0,106.9
ORD-300398,2025-09-14,Cody Mendez,Central,Office Supplies,Paper,596.77,3,0.1,83.55
ORD-300399,2024-01-31,April Gibbs,West,Furniture,Chairs,317.9,4,0.0,76.3
ORD-300400,2026-03-01,Heather Phillips,West,Furniture,Tables,1028.12,4,0.1,143.94
ORD-300401,2024-08-14,Christopher Crawford,West,Office Supplies,Storage,1050.61,7,0.07,178.6
ORD-300402,2025-08-06,Dr. Brian Schroeder DVM,Central,Technology,Phones,385.97,5,0.0,92.63
ORD-300403,2024-08-25,Darren Knight,East,Furniture,Chairs,922.62,6,0.1,129.17
ORD-300404,2024-09-05,Rebecca Morales,West,Furniture,Chairs,1081.41,3,0.07,183.84
ORD-300405,2024-09-25,Tracy Butler,South,Technology,Phones,150.75,10,0.1,21.1
ORD-300406,2023-07-27,Brittany Salazar,West,Technology,Copiers,1260.54,1,0.03,264.71
ORD-300407,2023-11-05,Kimberly Love,East,Furniture,Tables,945.95,5,0.03,198.65
ORD-300408,2025-09-15,Daniel Campos,West,Furniture,Bookcases,1073.78,5,0.07,182.54
ORD-300409,2023-12-28,Joshua Sharp,South,Office Supplies,Binders,148.55,6,0.1,20.8
ORD-300410,2025-06-20,Mrs. Kayla Fox,Central,Technology,Accessories,1465.26,9,0.03,307.7
ORD-300411,2024-10-31,Kimberly Lee,Central,Furniture,Tables,640.34,6,0.03,134.47
ORD-300412,2023-07-19,Crystal Pierce DDS,West,Office Supplies,Storage,675.21,2,0.0,162.05
ORD-300413,2025-07-11,Amy Carrillo,West,Technology,Phones,697.3,6,0.03,146.43
ORD-300414,2025-04-27,Kaitlyn Gutierrez,East,Office Supplies,Paper,1107.51,4,0.07,188.28
ORD-300415,2025-05-22,Robert Murray,West,Technology,Phones,118.82,9,0.1,16.63
ORD-300416,2023-04-19,Nicole Ortiz,South,Office Supplies,Paper,1143.74,5,0.1,160.12
ORD-300417,2024-12-25,Justin Wang,East,Technology,Copiers,1328.07,1,0.0,318.74
ORD-300418,2024-06-17,Mariah Hall,South,Technology,Copiers,1135.95,2,0.1,159.03
ORD-300419,2024-12-30,Michele Wilson,South,Office Supplies,Binders,494.5,6,0.1,69.23
ORD-300420,2023-10-31,Jeremiah Watts,East,Technology,Copiers,478.45,5,0.07,81.34
ORD-300421,2024-03-12,Timothy Erickson,West,Technology,Copiers,572.19,10,0.03,120.16
ORD-300422,2025-11-28,Matthew Koch,Central,Office Supplies,Binders,667.06,5,0.07,113.4
ORD-300423,2024-10-19,Jeffery Mcfarland,Central,Office Supplies,Binders,540.13,1,0.03,113.43
ORD-300424,2024-09-20,Mary Villa,West,Office Supplies,Binders,1261.14,1,0.1,176.56
ORD-300425,2023-11-14,Aaron Clark,South,Office Supplies,Paper,725.45,1,0.07,123.33
ORD-300426,2024-07-02,Kelly Jones,Central,Office Supplies,Binders,485.12,5,0.1,67.92
ORD-300427,2023-04-12,Kristy Rivera,East,Furniture,Bookcases,160.45,8,0.03,33.69
ORD-300428,2023-11-13,Allen Burton,East,Technology,Copiers,586.72,3,0.0,140.81
ORD-300429,2024-08-28,Danielle Smith,Central,Technology,Copiers,699.15,3,0.03,146.82
ORD-300430,2023-04-11,Jennifer Boyle,West,Furniture,Bookcases,241.63,1,0.0,57.99
ORD-300431,2024-02-12,Nicole Hernandez,Central,Technology,Copiers,1094.75,9,0.07,186.11
ORD-300432,2023-08-16,Jeff Michael,South,Technology,Copiers,786.49,5,0.07,133.7
ORD-300433,2025-03-18,Adrienne Jenkins,Central,Office Supplies,Binders,929.34,9,0.1,130.11
ORD-300434,2025-04-10,Linda Joseph,Central,Office Supplies,Binders,206.69,1,0.0,49.61
ORD-300435,2024-01-02,David Mckay,South,Furniture,Tables,920.55,5,0.03,193.32
ORD-300436,2023-10-18,Jeffrey Ramirez,Central,Technology,Phones,1479.28,3,0.1,207.1
ORD-300437,2025-12-01,Justin Barber,South,Technology,Accessories,1472.1,8,0.03,309.14
ORD-300438,2025-12-21,Daniel Valencia,South,Technology,Phones,115.03,2,0.0,27.61
ORD-300439,2025-01-22,Leah Lewis,South,Technology,Accessories,150.62,5,0.03,31.63
ORD-300440,2026-03-11,Rebecca Francis,South,Technology,Accessories,815.46,9,0.1,114.16
ORD-300441,2024-05-20,Juan Ritter,South,Furniture,Tables,610.62,2,0.03,128.23
ORD-300442,2025-08-19,Jasmine Henry,East,Technology,Phones,849.08,6,0.07,144.34
ORD-300443,2026-04-03,Denise Horton,Central,Furniture,Tables,844.01,1,0.07,143.48
ORD-300444,2026-01-13,James Rodriguez,South,Furniture,Bookcases,1098.23,2,0.0,263.58
ORD-300445,2024-03-28,Nicholas Goodwin,South,Office Supplies,Binders,428.83,6,0.1,60.04
ORD-300446,2025-08-17,Joseph Stein,East,Office Supplies,Paper,78.67,5,0.1,11.01
ORD-300447,2026-03-25,Gabriela Boyd,South,Office Supplies,Paper,536.72,9,0.1,75.14
ORD-300448,2024-11-09,Kenneth Vaughn,West,Furniture,Chairs,634.67,5,0.07,107.89
ORD-300449,2023-10-28,Ronald George,Central,Technology,Accessories,352.75,8,0.0,84.66
ORD-300450,2026-03-05,Amanda Jones,Central,Furniture,Bookcases,1481.62,1,0.07,251.88
ORD-300451,2025-02-08,Megan Jones,West,Furniture,Bookcases,652.63,1,0.03,137.05
ORD-300452,2024-03-19,Daniel Morgan,South,Furniture,Bookcases,1404.16,5,0.0,337.0
ORD-300453,2023-07-15,Holly Gaines,Central,Technology,Accessories,381.84,6,0.03,80.19
ORD-300454,2025-12-04,Jacqueline Kennedy,West,Office Supplies,Binders,799.2,5,0.0,191.81
ORD-300455,2024-05-02,William Gonzales,Central,Furniture,Chairs,97.41,1,0.1,13.64
ORD-300456,2023-06-25,Jane Garcia,South,Furniture,Tables,593.57,10,0.1,83.1
ORD-300457,2025-07-15,Ronald Murphy,South,Office Supplies,Storage,306.66,10,0.1,42.93
ORD-300458,2023-05-07,Jacob Hughes,South,Technology,Copiers,939.16,4,0.1,131.48
ORD-300459,2025-02-03,Olivia Phillips,West,Office Supplies,Paper,449.6,2,0.1,62.94
ORD-300460,2024-04-16,Marie Wilson,East,Technology,Phones,54.51,4,0.07,9.27
ORD-300461,2024-03-28,Steven Lewis,West,Technology,Accessories,569.38,5,0.07,96.79
ORD-300462,2025-06-09,David Stephens,South,Office Supplies,Paper,397.01,7,0.1,55.58
ORD-300463,2025-02-28,Wesley Mcbride,South,Office Supplies,Paper,187.67,9,0.1,26.27
ORD-300464,2025-10-04,Michael Tyler,West,Furniture,Tables,488.04,4,0.03,102.49
ORD-300465,2025-05-16,Dr. Jeffrey Montes,South,Office Supplies,Binders,309.07,10,0.07,52.54
ORD-300466,2025-02-12,Rebecca Waters,West,Furniture,Tables,465.73,6,0.0,111.78
ORD-300467,2025-02-23,Melanie Duarte,East,Technology,Accessories,227.12,10,0.1,31.8
ORD-300468,2026-01-20,Sara Bautista,South,Furniture,Bookcases,940.11,2,0.03,197.42
ORD-300469,2023-05-16,Anthony Rodriguez,South,Furniture,Tables,108.14,6,0.03,22.71
ORD-300470,2025-09-06,Anthony Foster,West,Technology,Accessories,693.97,3,0.1,97.16
ORD-300471,2023-11-15,Laura Andrade,East,Furniture,Chairs,911.07,5,0.03,191.32
ORD-300472,2025-04-04,Justin Gordon,South,Furniture,Tables,551.26,2,0.07,93.71
ORD-300473,2025-07-06,Edward Gould II,West,Office Supplies,Paper,429.89,9,0.03,90.28
ORD-300474,2026-02-02,Suzanne Reyes,East,Furniture,Bookcases,727.51,8,0.1,101.85
ORD-300475,2023-06-29,Daniel Martinez,Central,Office Supplies,Storage,637.23,6,0.03,133.82
ORD-300476,2025-03-27,Nichole Durham,East,Office Supplies,Storage,1322.17,7,0.0,317.32
ORD-300477,2026-03-12,Gwendolyn Myers,Central,Technology,Copiers,702.7,10,0.07,119.46
ORD-300478,2024-06-29,Mark Smith,East,Furniture,Chairs,712.6,2,0.1,99.76
ORD-300479,2024-12-31,Leslie King,Central,Office Supplies,Storage,1427.55,1,0.07,242.68
ORD-300480,2025-10-25,Rachel Carson,East,Furniture,Tables,677.82,6,0.0,162.68
ORD-300481,2023-06-05,Nicholas Barry,West,Furniture,Tables,282.62,1,0.0,67.83
ORD-300482,2026-02-21,Evan Phillips,East,Technology,Phones,1161.82,5,0.07,197.51
ORD-300483,2024-05-04,Monica Munoz,East,Office Supplies,Storage,1411.33,8,0.07,239.93
ORD-300484,2025-12-24,Derek Wright,Central,Office Supplies,Paper,1272.2,5,0.1,178.11
ORD-300485,2024-07-12,Michael Manning,Central,Office Supplies,Storage,1021.34,3,0.1,142.99
ORD-300486,2026-01-18,Scott Smith,Central,Technology,Copiers,1417.01,8,0.03,297.57
ORD-300487,2025-04-17,Shelly Snyder,West,Furniture,Tables,177.11,1,0.1,24.8
ORD-300488,2025-09-06,Robert Jackson,South,Furniture,Bookcases,1279.51,10,0.1,179.13
ORD-300489,2025-11-02,Lisa Santiago,Central,Furniture,Tables,1446.16,10,0.07,245.85
ORD-300490,2024-01-12,Emily Brown,Central,Furniture,Chairs,833.38,3,0.1,116.67
ORD-300491,2026-01-23,Christopher Bruce,Central,Furniture,Chairs,1292.54,8,0.0,310.21
ORD-300492,2025-08-18,Kristin King,South,Office Supplies,Paper,1265.07,7,0.1,177.11
ORD-300493,2024-01-03,Jessica Nichols,East,Office Supplies,Storage,948.03,5,0.0,227.53
ORD-300494,2024-08-12,Jaime Miller MD,South,Technology,Phones,162.69,5,0.03,34.16
ORD-300495,2025-11-28,Danielle Jones,Central,Technology,Phones,686.72,10,0.1,96.14
ORD-300496,2023-07-13,Anthony Stanley,West,Furniture,Chairs,62.96,10,0.0,15.11
ORD-300497,2025-04-04,Kelsey Coleman,West,Office Supplies,Paper,173.48,7,0.1,24.29
ORD-300498,2025-07-13,Catherine Brown,Central,Office Supplies,Paper,687.75,5,0.0,165.06
ORD-300499,2024-10-17,Bobby Butler,West,Furniture,Chairs,1296.35,6,0.1,181.49
ORD-300500,2025-01-23,William Riley,South,Furniture,Tables,742.9,2,0.1,104.01
ORD-300501,2023-10-03,Mary Anthony,West,Office Supplies,Paper,1262.85,6,0.0,303.08
ORD-300502,2025-03-04,Donald Miller,South,Furniture,Chairs,1349.16,5,0.07,229.36
ORD-300503,2025-08-12,Teresa Mitchell,East,Technology,Accessories,404.8,2,0.1,56.67
ORD-300504,2024-04-30,Michael Silva,West,Technology,Phones,656.94,3,0.07,111.68
ORD-300505,2023-07-08,Elizabeth Mclaughlin,Central,Technology,Accessories,148.7,1,0.03,31.23
ORD-300506,2023-12-15,Angela Burns,Central,Office Supplies,Paper,783.33,4,0.0,188.0
ORD-300507,2023-07-22,Paul Collins,East,Furniture,Tables,1344.71,6,0.1,188.26
ORD-300508,2026-03-04,Leah Wu,South,Office Supplies,Paper,476.61,2,0.1,66.73
ORD-300509,2024-02-17,Joshua Mata,South,Technology,Phones,864.66,4,0.07,146.99
ORD-300510,2023-04-05,Mark Phillips,South,Technology,Accessories,70.43,5,0.0,16.9
ORD-300511,2024-03-29,Travis Johnson,East,Technology,Accessories,272.16,9,0.07,46.27
ORD-300512,2023-04-20,Megan Maldonado,West,Furniture,Tables,1202.14,9,0.03,252.45
ORD-300513,2025-12-18,Maria Krause,West,Office Supplies,Storage,365.54,7,0.0,87.73
ORD-300514,2024-05-28,Daniel Smith,East,Furniture,Bookcases,1058.86,10,0.07,180.01
ORD-300515,2025-09-24,Ms. Olivia Davis DDS,Central,Furniture,Chairs,473.83,9,0.07,80.55
ORD-300516,2023-11-17,Thomas Miller,Central,Technology,Phones,989.27,7,0.03,207.75
ORD-300517,2025-08-12,Jessica Anderson,South,Furniture,Bookcases,258.37,6,0.0,62.01
ORD-300518,2025-11-21,Joseph Chambers,South,Office Supplies,Binders,300.28,7,0.07,51.05
ORD-300519,2023-06-29,Michelle Martinez,West,Office Supplies,Binders,1380.38,4,0.03,289.88
ORD-300520,2025-01-03,Darius Hall,West,Office Supplies,Paper,640.04,8,0.1,89.61
ORD-300521,2025-04-24,Jessica Hawkins,East,Technology,Copiers,190.32,4,0.0,45.68
ORD-300522,2025-02-14,Katie Alexander,West,Office Supplies,Storage,1474.61,9,0.1,206.45
ORD-300523,2025-03-29,Amy Leblanc,Central,Furniture,Bookcases,811.06,3,0.1,113.55
ORD-300524,2025-06-01,William Day,South,Office Supplies,Binders,1293.35,4,0.03,271.6
ORD-300525,2024-06-21,Mark Williams,Central,Technology,Phones,712.62,5,0.0,171.03
ORD-300526,2023-05-23,Michael Mcdowell,South,Office Supplies,Binders,1199.64,6,0.03,251.92
ORD-300527,2023-08-12,William Davies,East,Office Supplies,Binders,58.71,10,0.0,14.09
ORD-300528,2025-10-16,Jackie Scott,Central,Furniture,Chairs,528.9,10,0.0,126.94
ORD-300529,2025-07-03,Rebecca Hernandez,Central,Office Supplies,Paper,140.93,3,0.0,33.82
ORD-300530,2023-09-26,Tammy Callahan,East,Technology,Accessories,1222.0,4,0.1,171.08
ORD-300531,2025-03-02,Kimberly Hill,West,Technology,Copiers,177.9,1,0.07,30.24
ORD-300532,2024-11-25,Breanna Miller,South,Technology,Phones,757.49,1,0.07,128.77
ORD-300533,2025-05-17,Susan Freeman,Central,Technology,Accessories,526.73,1,0.07,89.54
ORD-300534,2025-12-15,Adam Smith,Central,Technology,Accessories,317.36,3,0.07,53.95
ORD-300535,2024-12-25,Lindsay Newton,South,Furniture,Chairs,408.14,1,0.1,57.14
ORD-300536,2023-09-21,Carlos Meyers,East,Technology,Accessories,696.87,7,0.1,97.56
ORD-300537,2026-01-18,Jessica Mcintyre,South,Furniture,Bookcases,742.01,1,0.03,155.82
ORD-300538,2025-12-25,Kimberly Delgado,Central,Furniture,Bookcases,932.81,8,0.1,130.59
ORD-300539,2024-04-02,Madeline Warren,East,Office Supplies,Paper,615.61,6,0.0,147.75
ORD-300540,2025-01-06,Steve Floyd,East,Technology,Copiers,69.96,7,0.03,14.69
ORD-300541,2024-08-12,Mary Schneider,Central,Technology,Phones,677.2,2,0.03,142.21
